run,job_id,account,network,dataset,batch_size,granularity,base,meta,meta_stepsize,alpha0,gamma,augment,beta_clip,hier,lam,eta_ratio,seed,epochs_done,epochs_requested,best_test,final_test,final_train,collapsed,node,wallclock_min,provenance,dup_group,superseded,ep_to_85,ep_to_88,ep_to_90,plateau,ep_in_band_90
ms-lay-3e4-s3,4687169,s5014158,ResNet18,CIFAR10,100,layerwise,SGDm,Lion,3e-4,1e-6,1,1,-15:-2.3026,,na,na,3,100,100,90.68,90.47,98.81,0,node858,72,env,,0,62,70,88,89.878,25
mx-a1e4-add-s3,4682939,s5014158,ResNet18,CIFAR10,100,layerwise,SGDm,Lion,1e-3,1e-4,1,1,-15:-2.3026,additive,na,0.06,3,100,100,93.02,92.58,99.48,0,node859,75,env,,0,25,26,29,92.727,2
h2A-l-plain_s3,4680972,s5014158,ResNet18,CIFAR10,100,layerwise,SGDm,Adam,1e-3,1e-6,1,1,-15:-2.3026,,na,na,3,100,100,90.57,90.16,99.7,0,node886,30,env,,0,16,29,61,90.191,60
mx-a1e3-add-s3,4682954,s5014158,ResNet18,CIFAR10,100,layerwise,SGDm,Lion,1e-3,1e-3,1,1,-15:-2.3026,additive,na,0.06,3,100,100,92.45,91.95,98.84,0,node881,30,env,,0,17,20,21,91.953,7
ms-lay-1e4-s3,4687168,s5014158,ResNet18,CIFAR10,100,layerwise,SGDm,Lion,1e-4,1e-6,1,1,-15:-2.3026,,na,na,3,100,100,47.23,47.23,45.77,0,node851,77,env,,0,,,,41.942,0
h2A-l-L0p1_s3,4680970,s5014158,ResNet18,CIFAR10,100,layerwise,SGDm,Adam,1e-3,1e-6,1,1,-15:-2.3026,shrink,0.1,na,3,100,100,92.28,91.44,98.06,0,node881,30,env,,0,16,17,21,91.837,18
h2-base_s3,4680968,s5014158,ResNet18,CIFAR10,100,layerwise,SGDm,Lion,1e-3,1e-6,1,1,-15:-2.3026,,na,na,3,100,100,90.74,90.46,99.59,0,node887,31,env,,0,30,40,55,90.419,53
ad-l-r005_s3,4681645,s5014158,ResNet18,CIFAR10,100,layerwise,SGDm,Lion,1e-3,1e-6,1,1,-15:-2.3026,additive,na,0.05,3,100,100,93.47,93.02,99.63,0,node886,31,env,,0,36,39,42,92.958,3
ms-lay-1e5-s3,4687166,s5014158,ResNet18,CIFAR10,100,layerwise,SGDm,Lion,1e-5,1e-6,1,1,-15:-2.3026,,na,na,3,100,100,21.59,21.49,21.58,0,node887,31,env,,0,,,,21.197,0
ms-lay-3e5-s3,4687167,s5014158,ResNet18,CIFAR10,100,layerwise,SGDm,Lion,3e-5,1e-6,1,1,-15:-2.3026,,na,na,3,100,100,23.9,23.9,24.39,0,node886,31,env,,0,,,,22.743,0
ad-l-r01_s3,4681152,s5014158,ResNet18,CIFAR10,100,layerwise,SGDm,Lion,1e-3,1e-6,1,1,-15:-2.3026,additive,na,0.1,3,100,100,92.8,92.48,99.89,0,node881,31,env,,0,32,37,39,92.543,4
hs-l-lam01_s3,4680966,s5014158,ResNet18,CIFAR10,100,layerwise,SGDm,Lion,1e-3,1e-6,1,1,-15:-2.3026,shrink,0.1,na,3,100,100,92.65,92.11,97.79,0,node885,31,env,,0,36,39,41,92.349,5
ms-lay-3e4-s4,4687173,s5014158,ResNet18,CIFAR10,100,layerwise,SGDm,Lion,3e-4,1e-6,1,1,-15:-2.3026,,na,na,4,100,100,90.29,90.15,98.78,0,node851,77,env,,0,63,70,93,89.676,21
mx-a1e3-layer-s4,4682956,s5014158,ResNet18,CIFAR10,100,layerwise,SGDm,Lion,1e-3,1e-3,1,1,-15:-2.3026,,na,na,4,100,100,91.03,90.92,99.87,0,node851,77,env,,0,15,25,37,90.713,67
mx-a1e4-layer-s4,4682941,s5014158,ResNet18,CIFAR10,100,layerwise,SGDm,Lion,1e-3,1e-4,1,1,-15:-2.3026,,na,na,4,100,100,90.79,90.69,99.82,0,node880,30,env,,0,20,29,57,90.462,57
ad-l-r003_s4,4681153,s5014158,ResNet18,CIFAR10,100,layerwise,SGDm,Lion,1e-3,1e-6,1,1,-15:-2.3026,additive,na,0.03,4,100,100,93.12,92.59,98.95,0,node880,31,env,,0,35,39,41,92.765,4
ms-lay-1e5-s4,4687170,s5014158,ResNet18,CIFAR10,100,layerwise,SGDm,Lion,1e-5,1e-6,1,1,-15:-2.3026,,na,na,4,100,100,19.44,19.44,20.29,0,node859,71,env,,0,,,,18.71,0
hs-l-lam01_s4,4680967,s5014158,ResNet18,CIFAR10,100,layerwise,SGDm,Lion,1e-3,1e-6,1,1,-15:-2.3026,shrink,0.1,na,4,100,100,92.57,92.03,97.64,0,node887,31,env,,0,35,38,42,92.296,7
ad-l-r01_s4,4681154,s5014158,ResNet18,CIFAR10,100,layerwise,SGDm,Lion,1e-3,1e-6,1,1,-15:-2.3026,additive,na,0.1,4,100,100,92.56,92.31,99.88,0,node882,31,env,,0,34,38,42,92.296,8
ms-lay-3e5-s4,4687171,s5014158,ResNet18,CIFAR10,100,layerwise,SGDm,Lion,3e-5,1e-6,1,1,-15:-2.3026,,na,na,4,100,100,22.59,22.56,23.34,0,node858,71,env,,0,,,,21.57,0
mx-a1e3-add-s4,4682957,s5014158,ResNet18,CIFAR10,100,layerwise,SGDm,Lion,1e-3,1e-3,1,1,-15:-2.3026,additive,na,0.06,4,100,100,92.57,92.16,98.58,0,node858,71,env,,0,19,19,22,92.127,4
ms-lay-1e4-s4,4687172,s5014158,ResNet18,CIFAR10,100,layerwise,SGDm,Lion,1e-4,1e-6,1,1,-15:-2.3026,,na,na,4,100,100,47.89,47.89,46.22,0,node886,31,env,,0,,,,42.234,0
h2-base_s4,4680969,s5014158,ResNet18,CIFAR10,100,layerwise,SGDm,Lion,1e-3,1e-6,1,1,-15:-2.3026,,na,na,4,100,100,91.04,90.62,99.66,0,node882,31,env,,0,31,34,63,90.465,48
mx-a1e4-add-s4,4682942,s5014158,ResNet18,CIFAR10,100,layerwise,SGDm,Lion,1e-3,1e-4,1,1,-15:-2.3026,additive,na,0.06,4,100,100,93.07,92.67,99.47,0,node868,38,env,,0,25,27,29,92.783,1
h2A-l-L0p1_s4,4680971,s5014158,ResNet18,CIFAR10,100,layerwise,SGDm,Adam,1e-3,1e-6,1,1,-15:-2.3026,shrink,0.1,na,4,100,100,92.47,92.19,97.84,0,node881,30,env,,0,15,16,18,92.175,15
h2A-l-plain_s4,4680973,s5014158,ResNet18,CIFAR10,100,layerwise,SGDm,Adam,1e-3,1e-6,1,1,-15:-2.3026,,na,na,4,100,100,90.77,90.6,99.79,0,node881,30,env,,0,15,28,67,90.191,59
ad-l-r005_s4,4681646,s5014158,ResNet18,CIFAR10,100,layerwise,SGDm,Lion,1e-3,1e-6,1,1,-15:-2.3026,additive,na,0.05,4,100,100,93.51,92.9,99.61,0,node881,30,env,,0,35,39,42,93.188,5
ad-l-r007_s4,4681791,s5014158,ResNet18,CIFAR10,100,layerwise,SGDm,Lion,1e-3,1e-6,1,1,-15:-2.3026,additive,na,0.07,4,100,100,93.36,93.01,99.88,0,node885,31,env,,0,35,39,42,93.051,6
gp-node-r0-s0,4685191,s5014158,ResNet18,CIFAR10,100,nodewise,SGDm,Lion,1e-3,1e-6,1,1,-15:-2.3026,additive,na,0,0,100,100,92.52,92.52,97.5,0,node851,93,env,,0,50,60,64,91.984,13
gc-node-s0,4687222,s5014158,ResNet18,CIFAR10,100,nodewise,SGDm,Lion,1e-3,1e-3,1,1,-15:-2.3026,additive,na,0,0,100,100,93.35,92.97,99.07,0,node851,93,env,,0,20,26,42,93.032,10
gp-node-r006-s0,4685197,s5014158,ResNet18,CIFAR10,100,nodewise,SGDm,Lion,1e-3,1e-6,1,1,-15:-2.3026,additive,na,0.06,0,100,100,93.34,93.3,99.55,0,node881,45,env,,0,50,53,63,92.752,8
p2-node-L1p0,4681050,s5014158,ResNet18,CIFAR10,100,nodewise,SGDm,Lion,1e-3,1e-6,1,1,-15:-2.3026,shrink,1.0,na,0,20,20,33.03,33.03,31.56,0,node887,9,env,,0,,,,18.766,0
gp-node-r02-s0,4685203,s5014158,ResNet18,CIFAR10,100,nodewise,SGDm,Lion,1e-3,1e-6,1,1,-15:-2.3026,additive,na,0.2,0,100,100,92.41,92.4,99.73,0,node858,88,env,,0,43,51,57,92.006,23
gp-node-r003-s0,4685194,s5014158,ResNet18,CIFAR10,100,nodewise,SGDm,Lion,1e-3,1e-6,1,1,-15:-2.3026,additive,na,0.03,0,100,100,93.14,92.63,98.32,0,node885,45,env,,0,52,56,64,92.67,8
gp-node-r1-s0,4685206,s5014158,ResNet18,CIFAR10,100,nodewise,SGDm,Lion,1e-3,1e-6,1,1,-15:-2.3026,additive,na,1,0,100,100,92.17,91.95,99.85,0,node887,44,env,,0,30,35,44,91.883,16
gp-node-r01-s0,4685200,s5014158,ResNet18,CIFAR10,100,nodewise,SGDm,Lion,1e-3,1e-6,1,1,-15:-2.3026,additive,na,0.1,0,100,100,93.14,93.13,99.77,0,node851,93,env,,0,49,56,57,92.631,14
gp-node-r0-s1,4685192,s5014158,ResNet18,CIFAR10,100,nodewise,SGDm,Lion,1e-3,1e-6,1,1,-15:-2.3026,additive,na,0,1,100,100,92.72,92.05,97.4,0,node859,87,env,,0,48,58,69,92.086,14
gp-node-r003-s1,4685195,s5014158,ResNet18,CIFAR10,100,nodewise,SGDm,Lion,1e-3,1e-6,1,1,-15:-2.3026,additive,na,0.03,1,100,100,93.07,92.93,98.45,0,node887,44,env,,0,49,56,62,92.581,10
gp-node-r01-s1,4685201,s5014158,ResNet18,CIFAR10,100,nodewise,SGDm,Lion,1e-3,1e-6,1,1,-15:-2.3026,additive,na,0.1,1,100,100,93.36,93.25,99.76,0,node887,44,env,,0,46,55,61,92.777,11
gp-node-r1-s1,4685207,s5014158,ResNet18,CIFAR10,100,nodewise,SGDm,Lion,1e-3,1e-6,1,1,-15:-2.3026,additive,na,1,1,100,100,91.81,91.59,99.67,0,node887,44,env,,0,30,36,47,91.549,26
gp-node-r02-s1,4685204,s5014158,ResNet18,CIFAR10,100,nodewise,SGDm,Lion,1e-3,1e-6,1,1,-15:-2.3026,additive,na,0.2,1,100,100,92.46,92.33,99.59,0,node859,87,env,,0,43,52,61,91.921,14
gc-node-s1,4687224,s5014158,ResNet18,CIFAR10,100,nodewise,SGDm,Lion,1e-3,1e-3,1,1,-15:-2.3026,additive,na,0,1,100,100,93.46,92.95,99.02,0,node885,46,env,,0,21,29,38,93.118,10
gp-node-r006-s1,4685198,s5014158,ResNet18,CIFAR10,100,nodewise,SGDm,Lion,1e-3,1e-6,1,1,-15:-2.3026,additive,na,0.06,1,100,100,93.36,93.36,99.48,0,node858,87,env,,0,46,53,61,92.848,8
gp-node-r006-s2,4685199,s5014158,ResNet18,CIFAR10,100,nodewise,SGDm,Lion,1e-3,1e-6,1,1,-15:-2.3026,additive,na,0.06,2,100,100,93.41,92.89,99.47,0,node858,87,env,,0,49,56,64,92.791,9
gp-node-r003-s2,4685196,s5014158,ResNet18,CIFAR10,100,nodewise,SGDm,Lion,1e-3,1e-6,1,1,-15:-2.3026,additive,na,0.03,2,100,100,93.05,92.51,98.36,0,node887,44,env,,0,52,58,64,92.492,12
gp-node-r01-s2,4685202,s5014158,ResNet18,CIFAR10,100,nodewise,SGDm,Lion,1e-3,1e-6,1,1,-15:-2.3026,additive,na,0.1,2,100,100,92.97,92.74,99.66,0,node858,88,env,,0,49,58,61,92.411,12
gc-node-s2,4687226,s5014158,ResNet18,CIFAR10,100,nodewise,SGDm,Lion,1e-3,1e-3,1,1,-15:-2.3026,additive,na,0,2,100,100,93.34,93.1,99.07,0,node858,87,env,,0,22,31,43,93.103,12
gp-node-r0-s2,4685193,s5014158,ResNet18,CIFAR10,100,nodewise,SGDm,Lion,1e-3,1e-6,1,1,-15:-2.3026,additive,na,0,2,100,100,92.59,92.18,97.68,0,node858,87,env,,0,50,60,69,91.881,12
gp-node-r02-s2,4685205,s5014158,ResNet18,CIFAR10,100,nodewise,SGDm,Lion,1e-3,1e-6,1,1,-15:-2.3026,additive,na,0.2,2,100,100,92.39,92.27,99.59,0,node885,45,env,,0,45,53,60,91.818,18
gp-node-r1-s2,4685208,s5014158,ResNet18,CIFAR10,100,nodewise,SGDm,Lion,1e-3,1e-6,1,1,-15:-2.3026,additive,na,1,2,100,100,91.81,91.8,99.78,0,node851,93,env,,0,30,36,47,91.538,29
gc-node-s3,4687228,s5014158,ResNet18,CIFAR10,100,nodewise,SGDm,Lion,1e-3,1e-3,1,1,-15:-2.3026,additive,na,0,3,100,100,93.23,93.06,99.05,0,node851,93,env,,0,23,32,43,92.947,13
gc-node-s4,4687230,s5014158,ResNet18,CIFAR10,100,nodewise,SGDm,Lion,1e-3,1e-3,1,1,-15:-2.3026,additive,na,0,4,100,100,93.47,93.23,99.07,0,node851,92,env,,0,23,31,40,93.176,13
a0A-blk6-1e6_s0,4680915,s5014158,ResNet18,CIFAR10,100,resnet18_blocks,SGDm,Adam,1e-3,1e-6,1,1,-15:-2.3026,,na,na,0,100,100,91.3,90.92,99.04,0,node851,85,env,,0,15,20,31,90.916,75
gp-blk6-r0-s0,4685227,s5014158,ResNet18,CIFAR10,100,resnet18_blocks,SGDm,Lion,1e-3,1e-6,1,1,-15:-2.3026,additive,na,0,0,100,100,92.04,91.77,99.39,0,node858,84,env,,0,31,41,49,91.655,18
a0A-blk6-1e4_s0,4680903,s5014158,ResNet18,CIFAR10,100,resnet18_blocks,SGDm,Adam,1e-3,1e-4,1,1,-15:-2.3026,,na,na,0,100,100,91.42,91.22,99.16,0,node851,85,env,,0,13,19,29,91.216,44
g4-sgdmLion-blk6_s0,4680739,s5014158,ResNet18,CIFAR10,100,resnet18_blocks,SGDm,Lion,1e-3,1e-6,1,1,-15:-2.3026,,na,na,0,100,100,91.82,91.73,99.06,0,node851,85,env,,0,29,35,42,91.528,21
gp-blk6-r02-s0,4685233,s5014158,ResNet18,CIFAR10,100,resnet18_blocks,SGDm,Lion,1e-3,1e-6,1,1,-15:-2.3026,additive,na,0.2,0,100,100,91.6,91.58,99.37,0,node858,85,env,,0,31,38,48,91.439,19
gp-blk6-r1-s0,4685236,s5014158,ResNet18,CIFAR10,100,resnet18_blocks,SGDm,Lion,1e-3,1e-6,1,1,-15:-2.3026,additive,na,1,0,100,100,92.04,91.88,99.1,0,node859,84,env,,0,30,36,44,91.746,16
p2-blk6-L1p0,4681048,s5014158,ResNet18,CIFAR10,100,resnet18_blocks,SGDm,Lion,1e-3,1e-6,1,1,-15:-2.3026,shrink,1.0,na,0,20,20,68.45,68.45,66.63,0,node881,8,env,,0,,,,31.783,0
a0A-blk6-1e3_s0,4680899,s5014158,ResNet18,CIFAR10,100,resnet18_blocks,SGDm,Adam,1e-3,1e-3,1,1,-15:-2.3026,,na,na,0,100,100,91.5,91.21,99.1,0,node851,84,env,,0,14,18,30,91.265,44
g4-sgdmAdam-blk6_s0,4680741,s5014158,ResNet18,CIFAR10,100,resnet18_blocks,SGDm,Adam,1e-3,1e-6,1,1,-15:-2.3026,,na,na,0,100,100,91.06,90.83,99.05,0,node885,42,env,,0,15,19,33,90.786,76
gp-blk6-r006-s0,4685230,s5014158,ResNet18,CIFAR10,100,resnet18_blocks,SGDm,Lion,1e-3,1e-6,1,1,-15:-2.3026,additive,na,0.06,0,100,100,91.84,91.46,99.44,0,node859,84,env,,0,32,38,50,91.49,24
gp-blk6-r1-s1,4685237,s5014158,ResNet18,CIFAR10,100,resnet18_blocks,SGDm,Lion,1e-3,1e-6,1,1,-15:-2.3026,additive,na,1,1,100,100,91.38,91.01,99.02,0,node883,41,env,,0,30,36,43,91.12,39
g4-sgdmAdam-blk6_s1,4680746,s5014158,ResNet18,CIFAR10,100,resnet18_blocks,SGDm,Adam,1e-3,1e-6,1,1,-15:-2.3026,,na,na,1,100,100,90.82,90.66,99.11,0,node880,42,env,,0,16,21,41,90.519,72
a0A-blk6-1e4_s1,4680911,s5014158,ResNet18,CIFAR10,100,resnet18_blocks,SGDm,Adam,1e-3,1e-4,1,1,-15:-2.3026,,na,na,1,100,100,91.24,91.02,99.35,0,node858,84,env,,0,15,21,31,90.958,65
gp-blk6-r006-s1,4685231,s5014158,ResNet18,CIFAR10,100,resnet18_blocks,SGDm,Lion,1e-3,1e-6,1,1,-15:-2.3026,additive,na,0.06,1,100,100,92.03,91.99,99.53,0,node882,42,env,,0,31,40,50,91.74,17
a0A-blk6-1e3_s1,4680907,s5014158,ResNet18,CIFAR10,100,resnet18_blocks,SGDm,Adam,1e-3,1e-3,1,1,-15:-2.3026,,na,na,1,100,100,91.22,90.94,99.28,0,node851,85,env,,0,15,20,30,90.993,69
gp-blk6-r02-s1,4685234,s5014158,ResNet18,CIFAR10,100,resnet18_blocks,SGDm,Lion,1e-3,1e-6,1,1,-15:-2.3026,additive,na,0.2,1,100,100,91.68,91.5,99.45,0,node858,85,env,,0,30,39,47,91.508,20
gp-blk6-r0-s1,4685228,s5014158,ResNet18,CIFAR10,100,resnet18_blocks,SGDm,Lion,1e-3,1e-6,1,1,-15:-2.3026,additive,na,0,1,100,100,92.1,91.91,99.38,0,node883,41,env,,0,30,41,50,91.797,19
g4-sgdmLion-blk6_s1,4680744,s5014158,ResNet18,CIFAR10,100,resnet18_blocks,SGDm,Lion,1e-3,1e-6,1,1,-15:-2.3026,,na,na,1,100,100,91.53,91.18,99.05,0,node851,88,env,,0,30,36,45,91.22,33
gp-blk6-r02-s2,4685235,s5014158,ResNet18,CIFAR10,100,resnet18_blocks,SGDm,Lion,1e-3,1e-6,1,1,-15:-2.3026,additive,na,0.2,2,100,100,91.8,91.62,99.39,0,node881,42,env,,0,30,39,52,91.515,18
gp-blk6-r006-s2,4685232,s5014158,ResNet18,CIFAR10,100,resnet18_blocks,SGDm,Lion,1e-3,1e-6,1,1,-15:-2.3026,additive,na,0.06,2,100,100,91.68,91.68,99.42,0,node851,85,env,,0,32,39,46,91.273,32
gp-blk6-r0-s2,4685229,s5014158,ResNet18,CIFAR10,100,resnet18_blocks,SGDm,Lion,1e-3,1e-6,1,1,-15:-2.3026,additive,na,0,2,100,100,92.06,92.06,99.38,0,node881,42,env,,0,32,41,49,91.737,21
g4-sgdmAdam-blk6_s2,4680751,s5014158,ResNet18,CIFAR10,100,resnet18_blocks,SGDm,Adam,1e-3,1e-6,1,1,-15:-2.3026,,na,na,2,100,100,90.95,90.95,99.13,0,node882,42,env,,0,15,21,52,90.624,74
gp-blk6-r1-s2,4685238,s5014158,ResNet18,CIFAR10,100,resnet18_blocks,SGDm,Lion,1e-3,1e-6,1,1,-15:-2.3026,additive,na,1,2,100,100,91.68,91.68,99.12,0,node885,42,env,,0,30,38,45,91.355,31
g4-sgdmLion-blk6_s2,4680749,s5014158,ResNet18,CIFAR10,100,resnet18_blocks,SGDm,Lion,1e-3,1e-6,1,1,-15:-2.3026,,na,na,2,100,100,91.56,91.35,99.16,0,node851,85,env,,0,30,38,45,91.136,34
gc-blk6-s3,4687232,s5014158,ResNet18,CIFAR10,100,resnet18_blocks,SGDm,Lion,1e-3,1e-3,1,1,-15:-2.3026,additive,na,0,3,100,100,92.28,92.03,99.7,0,node881,42,env,,0,17,26,37,91.946,16
gc-blk6-s4,4687233,s5014158,ResNet18,CIFAR10,100,resnet18_blocks,SGDm,Lion,1e-3,1e-3,1,1,-15:-2.3026,additive,na,0,4,100,100,92.05,91.99,99.64,0,node858,84,env,,0,19,25,46,91.782,20
a0A-scal-1e6_s0,4680914,s5014158,ResNet18,CIFAR10,100,scalar,SGDm,Adam,1e-3,1e-6,1,1,-15:-2.3026,,na,na,0,100,100,88.46,88.04,94.12,0,node851,91,env,,0,24,68,,88.233,0
msa-layeq-s0,4687235,s5014158,ResNet18,CIFAR10,100,scalar,SGDm,Lion,1.277e-4,1e-3,1,1,-15:-2.3026,,na,na,0,100,100,92.16,92.0,99.34,0,node851,91,env,,0,25,32,42,91.979,13
g4-sgdmLion-scal_s0,4680738,s5014158,ResNet18,CIFAR10,100,scalar,SGDm,Lion,1e-3,1e-6,1,1,-15:-2.3026,,na,na,0,100,100,88.0,87.67,93.54,0,node859,93,env,,0,39,96,,87.657,0
ms-scalA-1e4-s0,4687145,s5014158,ResNet18,CIFAR10,100,scalar,SGDm,Lion,1e-4,1e-3,1,1,-15:-2.3026,,na,na,0,100,100,92.55,92.35,99.6,0,node886,42,env,,0,25,32,42,92.355,13
z3-ref-scalar,4681223,s5014158,ResNet18,CIFAR10,100,scalar,SGDm,Lion,1e-3,1e-3,1,1,-15:-2.3026,,na,na,0,20,20,84.08,83.95,86.0,0,node859,18,env,,0,,,,71.977,0
ms-scal-3e5-s0,4687126,s5014158,ResNet18,CIFAR10,100,scalar,SGDm,Lion,3e-5,1e-6,1,1,-15:-2.3026,,na,na,0,100,100,23.05,22.7,23.14,0,node866,46,env,,0,,,,21.415,0
p2-scal,4681047,s5014158,ResNet18,CIFAR10,100,scalar,SGDm,Lion,1e-3,1e-6,1,1,-15:-2.3026,,na,na,0,20,20,70.73,70.73,70.31,0,node880,8,env,,0,,,,32.475,0
a0A-scal-1e4_s0,4680902,s5014158,ResNet18,CIFAR10,100,scalar,SGDm,Adam,1e-3,1e-4,1,1,-15:-2.3026,,na,na,0,100,100,88.15,88.15,94.0,0,node851,91,env,,0,24,94,,87.897,0
msa-blk6eq-s0,4687234,s5014158,ResNet18,CIFAR10,100,scalar,SGDm,Lion,3.947e-4,1e-3,1,1,-15:-2.3026,,na,na,0,100,100,87.63,87.41,91.18,0,node858,91,env,,0,19,,,87.407,0
ms-scal-1e5-s0,4687125,s5014158,ResNet18,CIFAR10,100,scalar,SGDm,Lion,1e-5,1e-6,1,1,-15:-2.3026,,na,na,0,100,100,18.7,18.22,19.52,0,node886,42,env,,0,,,,17.924,0
g4-sgdmAdam-scal_s0,4680740,s5014158,ResNet18,CIFAR10,100,scalar,SGDm,Adam,1e-3,1e-6,1,1,-15:-2.3026,,na,na,0,100,100,88.12,87.62,94.18,0,node886,42,env,,0,23,69,,87.882,0
fz-scal-a3-s0,4687487,s5014158,ResNet18,CIFAR10,100,scalar,SGDm,fixed,1e-3,1e-3,1,1,-15:-2.3026,,na,na,0,4,20,45.23,45.23,42.9,0,node883,,env,,0,,,,,0
ms-scal-3e4-s0,4687128,s5014158,ResNet18,CIFAR10,100,scalar,SGDm,Lion,3e-4,1e-6,1,1,-15:-2.3026,,na,na,0,100,100,87.56,87.42,92.15,0,node886,42,env,,0,65,,,87.383,0
msa-weq-s0,4687237,s5014158,ResNet18,CIFAR10,100,scalar,SGDm,Lion,3.307e-7,1e-3,1,1,-15:-2.3026,,na,na,0,100,100,91.05,89.77,94.86,0,node883,42,env,,0,34,49,63,90.283,40
ms-scalA-1e3-s0,4687146,s5014158,ResNet18,CIFAR10,100,scalar,SGDm,Lion,1e-3,1e-3,1,1,-15:-2.3026,,na,na,0,100,100,88.24,88.02,93.99,0,node886,42,env,,0,23,71,,88.086,0
mx-a1e3-scal-s0,4682943,s5014158,ResNet18,CIFAR10,100,scalar,SGDm,Lion,1e-3,1e-3,1,1,-15:-2.3026,,na,na,0,100,100,87.8,87.66,93.8,0,node866,47,env,,0,24,,,87.635,0
msa-nodeeq-s0,4687236,s5014158,ResNet18,CIFAR10,100,scalar,SGDm,Lion,1.520e-5,1e-3,1,1,-15:-2.3026,,na,na,0,100,100,91.9,90.69,96.52,0,node883,42,env,,0,31,48,56,91.074,33
ms-scal-1e4-s0,4687127,s5014158,ResNet18,CIFAR10,100,scalar,SGDm,Lion,1e-4,1e-6,1,1,-15:-2.3026,,na,na,0,100,100,44.86,44.86,43.55,0,node885,42,env,,0,,,,39.927,0
mx-a1e4-scal-s0,4682928,s5014158,ResNet18,CIFAR10,100,scalar,SGDm,Lion,1e-3,1e-4,1,1,-15:-2.3026,,na,na,0,100,100,87.68,87.59,93.79,0,node880,42,env,,0,28,,,87.546,0
a0A-scal-1e3_s0,4680898,s5014158,ResNet18,CIFAR10,100,scalar,SGDm,Adam,1e-3,1e-3,1,1,-15:-2.3026,,na,na,0,100,100,88.24,88.08,93.79,0,node859,92,env,,0,24,83,,87.974,0
msa-blk6eq-s1,4687238,s5014158,ResNet18,CIFAR10,100,scalar,SGDm,Lion,3.947e-4,1e-3,1,1,-15:-2.3026,,na,na,1,100,100,87.79,87.53,92.36,0,node851,92,env,,0,19,,,87.529,0
ms-scal-1e4-s1,4687131,s5014158,ResNet18,CIFAR10,100,scalar,SGDm,Lion,1e-4,1e-6,1,1,-15:-2.3026,,na,na,1,100,100,48.19,48.19,46.45,0,node887,43,env,,0,,,,42.092,0
ms-scalA-1e4-s1,4687147,s5014158,ResNet18,CIFAR10,100,scalar,SGDm,Lion,1e-4,1e-3,1,1,-15:-2.3026,,na,na,1,100,100,92.65,92.5,99.67,0,node851,92,env,,0,26,35,42,92.455,11
msa-layeq-s1,4687239,s5014158,ResNet18,CIFAR10,100,scalar,SGDm,Lion,1.277e-4,1e-3,1,1,-15:-2.3026,,na,na,1,100,100,92.01,91.88,99.42,0,node887,43,env,,0,23,32,41,91.823,15
a0A-scal-1e3_s1,4680906,s5014158,ResNet18,CIFAR10,100,scalar,SGDm,Adam,1e-3,1e-3,1,1,-15:-2.3026,,na,na,1,100,100,87.88,87.68,94.21,0,node859,93,env,,0,26,,,87.632,0
mx-a1e4-scal-s1,4682931,s5014158,ResNet18,CIFAR10,100,scalar,SGDm,Lion,1e-3,1e-4,1,1,-15:-2.3026,,na,na,1,100,100,88.0,87.73,94.25,0,node882,42,env,,0,26,93,,87.759,0
ms-scalA-1e3-s1,4687148,s5014158,ResNet18,CIFAR10,100,scalar,SGDm,Lion,1e-3,1e-3,1,1,-15:-2.3026,,na,na,1,100,100,87.96,87.75,94.3,0,node858,91,env,,0,22,,,87.614,0
a0A-scal-1e4_s1,4680910,s5014158,ResNet18,CIFAR10,100,scalar,SGDm,Adam,1e-3,1e-4,1,1,-15:-2.3026,,na,na,1,100,100,87.94,87.9,94.14,0,node858,91,env,,0,25,,,87.654,0
msa-weq-s1,4687241,s5014158,ResNet18,CIFAR10,100,scalar,SGDm,Lion,3.307e-7,1e-3,1,1,-15:-2.3026,,na,na,1,100,100,91.25,90.45,94.83,0,node883,42,env,,0,37,47,58,90.232,38
ms-scal-3e5-s1,4687130,s5014158,ResNet18,CIFAR10,100,scalar,SGDm,Lion,3e-5,1e-6,1,1,-15:-2.3026,,na,na,1,100,100,23.46,23.39,23.12,0,node886,42,env,,0,,,,22.669,0
g4-sgdmAdam-scal_s1,4680745,s5014158,ResNet18,CIFAR10,100,scalar,SGDm,Adam,1e-3,1e-6,1,1,-15:-2.3026,,na,na,1,100,100,20.89,20.89,20.38,0,node885,42,env,,0,,,,20.47,0
mx-a1e3-scal-s1,4682946,s5014158,ResNet18,CIFAR10,100,scalar,SGDm,Lion,1e-3,1e-3,1,1,-15:-2.3026,,na,na,1,100,100,88.15,88.07,94.19,0,node866,50,env,,0,23,86,,87.869,0
ms-scal-3e4-s1,4687132,s5014158,ResNet18,CIFAR10,100,scalar,SGDm,Lion,3e-4,1e-6,1,1,-15:-2.3026,,na,na,1,100,100,88.37,88.08,92.66,0,node858,91,env,,0,64,96,,87.876,0
g4-sgdmLion-scal_s1,4680743,s5014158,ResNet18,CIFAR10,100,scalar,SGDm,Lion,1e-3,1e-6,1,1,-15:-2.3026,,na,na,1,100,100,88.05,88.05,94.02,0,node851,91,env,,0,36,100,,87.758,0
msa-nodeeq-s1,4687240,s5014158,ResNet18,CIFAR10,100,scalar,SGDm,Lion,1.520e-5,1e-3,1,1,-15:-2.3026,,na,na,1,97,100,91.76,90.73,96.45,0,node859,,env,,0,35,46,57,91.01,29
